gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3498987734	62e99340-528c-4baf-bbd7-bf0df2f186b9	MNHNL00000005UOS	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	LU			PRESENT		75642970-f855-11dd-8235-b8a03c50a862	49.9053	6.07559							2019-05-03T00:00:00	3	5	2019	4464307	4464307	HUMAN_OBSERVATION	MnhnL	COL-MNHNL		273052	Braunert Carlo		CC0_1_0		Carlo Braunert			2024-01-09T12:30:15.362Z		COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3498986952	62e99340-528c-4baf-bbd7-bf0df2f186b9	MNHNL000000065W3	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	LU			PRESENT		75642970-f855-11dd-8235-b8a03c50a862	49.8556	6.00669							2020-04-18T00:00:00	18	4	2020	4464307	4464307	HUMAN_OBSERVATION	MnhnL	COL-MNHNL		287571	Braunert Carlo		CC0_1_0		Carlo Braunert			2024-01-09T12:30:15.142Z		COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3498961198	62e99340-528c-4baf-bbd7-bf0df2f186b9	MNHNL00000006T6R	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	LU			PRESENT		75642970-f855-11dd-8235-b8a03c50a862	49.7302	6.25082							2020-04-19T00:00:00	19	4	2020	4464307	4464307	HUMAN_OBSERVATION	MnhnL	COL-MNHNL		317763	Braunert Carlo		CC0_1_0		Carlo Braunert			2024-01-09T12:30:06.174Z		COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3498957698	62e99340-528c-4baf-bbd7-bf0df2f186b9	MNHNL00000006QSV	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	LU			PRESENT		75642970-f855-11dd-8235-b8a03c50a862	49.7443	6.28081							2021-06-03T00:00:00	3	6	2021	4464307	4464307	HUMAN_OBSERVATION	MnhnL	COL-MNHNL		314671	Braunert Carlo		CC0_1_0		Carlo Braunert			2024-01-09T12:30:05.021Z		COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3489622001	4e0ae4ef-4f11-4cfe-9f3a-3c8a2465d205	d72474f9-bf2e-4cf5-b7fa-255a18b1ded8	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.70027	2.18737	2405.0						1996-04-15T00:00:00	15	4	1996	4464307	4464307	HUMAN_OBSERVATION					A. HORELLOU		CC_BY_4_0		A. HORELLOU			2023-08-25T15:46:16.445Z		CONTINENT_DERIVED_FROM_COORDINATES
3489584429	9c8377a3-c7b3-47a1-a09b-ac3a519bd1a4	b3331429-57c1-404e-b67a-6973987ed0b1	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	45.28162	-0.93483	6656.0						2017-05-05T00:00:00	5	5	2017	4464307	4464307	HUMAN_OBSERVATION					LESSIEUR David (INDÉPENDANT)		CC_BY_4_0		LESSIEUR David (INDÉPENDANT)			2023-08-26T08:53:42.004Z		CONTINENT_DERIVED_FROM_COORDINATES
3481015478	cf21493d-18f6-47df-8bf2-d7f6982003d2	9B6943AA-B681-2CD8-E053-5014A8C05114	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	44.05439	2.64833	5469.0						2009-05-02T00:00:00	2	5	2009	4464307	4464307	PRESERVED_SPECIMEN					ALZIAR Gabriel	2020-01-05T00:00:00	CC_BY_4_0		ALZIAR Gabriel			2023-08-26T11:14:03.289Z		CONTINENT_DERIVED_FROM_COORDINATES
3476781490	88967ea9-19ea-4f4d-b137-879ee00ebda8	9CFA8ADE-B628-3D0A-E053-2614A8C07AE4	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR	Île Marie		PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.21857	2.05917	129.0						2020-01-21T00:00:00	21	1	2020	4464307	4464307	HUMAN_OBSERVATION					DAMOISEAU Sébastien	2020-01-25T00:00:00	CC_BY_4_0		DAMOISEAU Sébastien (CERCOPE)			2023-08-26T03:35:23.583Z		CONTINENT_DERIVED_FROM_COORDINATES
3476779616	88967ea9-19ea-4f4d-b137-879ee00ebda8	A2F2F3EC-9BD5-3053-E053-2614A8C02A17	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR	Île Marie		PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.21838	2.05927	156.0						2020-04-02T00:00:00	2	4	2020	4464307	4464307	HUMAN_OBSERVATION					DAMOISEAU Sébastien	2020-04-10T00:00:00	CC_BY_4_0		DAMOISEAU Sébastien (CERCOPE)			2023-08-26T03:35:23.672Z		CONTINENT_DERIVED_FROM_COORDINATES
3476695657	88967ea9-19ea-4f4d-b137-879ee00ebda8	A58940C1-3B0F-7EA3-E053-2614A8C0C096	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR	Île Marie		PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	47.21838	2.05927	156.0						2020-05-04T00:00:00	4	5	2020	4464307	4464307	HUMAN_OBSERVATION					DAMOISEAU Sébastien	2020-05-13T00:00:00	CC_BY_4_0		DAMOISEAU Sébastien (CERCOPE)			2023-08-26T03:35:29.023Z		CONTINENT_DERIVED_FROM_COORDINATES
3475960543	8bcb10e8-12f6-4fd7-8884-90690ea1b9a0	AFB08876-AFC2-70E4-E053-5014A8C01427	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	48.43173	2.34628	2232.0						2005-04-22T00:00:00	22	4	2005	4464307	4464307	HUMAN_OBSERVATION					CHAUVELIER Claude	2020-09-19T00:00:00	CC_BY_4_0		CHAUVELIER Claude			2023-08-26T07:44:03.822Z		CONTINENT_DERIVED_FROM_COORDINATES
3475682293	d6172663-73c4-4dfa-b483-36f454936a37	CC1A18D5-A064-2443-E053-0514A8C014F4	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR	Porchères		PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.91491	5.74008	96.0		515.0	0.0			2021-04-19T00:00:00	19	4	2021	4464307	4464307	HUMAN_OBSERVATION					FRAPA Pierre	2021-09-16T00:00:00	CC_BY_4_0		FRAPA Pierre			2023-08-26T11:52:36.606Z		CONTINENT_DERIVED_FROM_COORDINATES
3475681637	d6172663-73c4-4dfa-b483-36f454936a37	CCE3973D-BE0B-1A5C-E053-0514A8C044CC	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR	Le Valla (Parking)		PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.93794	6.02264	12.0		660.0	0.0			2021-04-23T00:00:00	23	4	2021	4464307	4464307	HUMAN_OBSERVATION					FRAPA Pierre	2021-09-26T00:00:00	CC_BY_4_0		FRAPA Pierre			2023-08-26T11:52:35.793Z		CONTINENT_DERIVED_FROM_COORDINATES
3471705260	d18935d7-260c-4633-af39-7eb7ee6f1e14	B9A9D2DF-4DC2-1587-E053-5014A8C09818	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	44.47785	-1.06408	8719.0						1850-07-01T00:00:00	1	7	1850	4464307	4464307	HUMAN_OBSERVATION					PERRIS Edouard	2021-01-24T00:00:00	CC_BY_4_0		PERRIS Edouard (Indépendant)			2023-09-27T15:55:21.250Z		CONTINENT_DERIVED_FROM_COORDINATES
3433365182	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:93465730	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	SE	Skaddehuset, Sk	Skåne	PRESENT	2	b8323864-602a-4a7d-9127-bb903054e97d	55.84378	14.11051	300.0						2021-05-13T00:00:00	13	5	2021	4464307	4464307	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	93465730				CC0_1_0	Niklas Jeppsson	Niklas Jeppsson			2024-01-13T13:32:14.002Z	StillImage	TAXON_MATCH_TAXON_ID_IGNORED
3430154845	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:93931848	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	SE	Oppmanna, Söndraby, utsikten, Sk	Skåne	PRESENT	2	b8323864-602a-4a7d-9127-bb903054e97d	56.1262	14.31507	250.0						2021-05-29T00:00:00	29	5	2021	4464307	4464307	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	93931848				CC0_1_0	Niklas Jeppsson	Niklas Jeppsson			2024-01-13T13:31:49.665Z		TAXON_MATCH_TAXON_ID_IGNORED
3350457069	d8cd16ba-bb74-4420-821e-083f2bac17c2	KM439927	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus		DE	Rhineland Palatinate, Ahrtal, Ahrweiler, Altenahr-Reimertzhoven, Moenchberg		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	51.0	7.0							2012-05-14T00:00:00	14	5	2012	4464307	4464307	PRESERVED_SPECIMEN			BFB_Col_FK_9949		Frank Koehler		CC_BY_4_0		Koehler, F. & W. Koehler			2024-01-13T12:40:58.732Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3350349042	d8cd16ba-bb74-4420-821e-083f2bac17c2	KM441576	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus		DE	Rhineland Palatinate, Moseltal, Cochem-Zell, Moselkern, Rosenberg		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	50.1977	7.3705							2012-05-08T00:00:00	8	5	2012	4464307	4464307	PRESERVED_SPECIMEN			GBOL_Col_FK_1629		Frank Koehler		CC_BY_4_0		Koehler, F. & W. Koehler			2024-01-13T12:42:13.415Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347501119	d8cd16ba-bb74-4420-821e-083f2bac17c2	KM445232	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus		DE	Rhineland Palatinate, Moseltal, Cochem-Zell, Moselkern, Rosenberg		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	50.1977	7.3705							2012-05-08T00:00:00	8	5	2012	4464307	4464307	PRESERVED_SPECIMEN			GBOL_Col_FK_1630		Frank Koehler		CC_BY_4_0		Koehler, F. & W. Koehler			2024-01-13T12:42:15.949Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347473139	d8cd16ba-bb74-4420-821e-083f2bac17c2	KM452229	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus		DE	North Rhine-Westphalia, Nordrhein, Niederrheinische Bucht, Rhein-Sieg, Bornheim-Brenig, Sandgrube		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	50.7487	6.987							2010-04-17T00:00:00	17	4	2010	4464307	4464307	PRESERVED_SPECIMEN			BC ZSM COL 00284		Frank Koehler		CC_BY_4_0		Koehler, F. & J. Koehler			2024-01-13T12:42:14.218Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347411485	d8cd16ba-bb74-4420-821e-083f2bac17c2	KM449218	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus		DE	Rhineland Palatinate, Moseltal, Cochem-Zell, Moselkern, Rosenberg		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	50.1977	7.3705							2012-05-08T00:00:00	8	5	2012	4464307	4464307	PRESERVED_SPECIMEN			BFB_Col_FK_8814		Frank Koehler		CC_BY_4_0		Koehler, F. & W. Koehler			2024-01-13T12:42:15.917Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347403981	d8cd16ba-bb74-4420-821e-083f2bac17c2	KM440816	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus		DE	Rhineland Palatinate, Moseltal, Cochem-Zell, Moselkern, Rosenberg		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	50.1977	7.3705							2012-05-08T00:00:00	8	5	2012	4464307	4464307	PRESERVED_SPECIMEN			BFB_Col_FK_8813		Frank Koehler		CC_BY_4_0		Koehler, F. & W. Koehler			2024-01-13T12:40:58.832Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3305887111	68ad7ec2-0f89-4d32-9ad2-650c88899eb8	LC000096000000JO	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	GB	Allerthorpe Common	England	PRESENT		2e04e68c-742f-4e15-931f-3cdeacd569ff	53.917742	-0.84214	7.1						1934-01-01T00:00:00			1934	4464307	4464307	HUMAN_OBSERVATION	YWT	LC00009600000009			Recorder at YNU Records		https://creativecommons.org/licenses/by-nc/4.0/legalcode	Yorkshire Wildlife Trust	Recorder at YNU Records			2024-01-11T03:33:43.170Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3305853557	68ad7ec2-0f89-4d32-9ad2-650c88899eb8	LC000096000000JK	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	GB	Allerthorpe Common	England	PRESENT		2e04e68c-742f-4e15-931f-3cdeacd569ff	54.006567	-0.8396	70.7						1934-07-27T00:00:00	27	7	1934	4464307	4464307	HUMAN_OBSERVATION	YWT	LC00009600000009			Maurice Barnes		https://creativecommons.org/licenses/by-nc/4.0/legalcode	Yorkshire Wildlife Trust	Barnes, M. Maurice			2024-01-11T03:33:39.095Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3096124509	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:92679272	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	SE	Osby, Sk	Skåne	PRESENT	2	b8323864-602a-4a7d-9127-bb903054e97d	56.39283	14.0058	50.0						2020-05-27T00:00:00	27	5	2020	4464307	4464307	PRESERVED_SPECIMEN	SLU Artdatabanken	Artportalen	92679272				CC0_1_0	Niklas Franc	Niklas Franc			2024-01-13T13:17:52.220Z		TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
3078347581	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:91453557	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	SE	Åhus, Bititten, Sk	Skåne	PRESENT	1	b8323864-602a-4a7d-9127-bb903054e97d	55.95651	14.28333	150.0						2020-06-03T00:00:00	3	6	2020	4464307	4464307	PRESERVED_SPECIMEN	SLU Artdatabanken	Artportalen	91453557				CC0_1_0	Mikael Sörensson	Mikael Sörensson			2024-01-13T13:31:34.445Z		TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_NONE
3057665518	25d4f82b-b2bc-4197-bc11-27c8e9a25439	urn:catalog:SEDN:75499	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	GB	Oswestry	England	PRESENT		c5eac644-b0c4-48e2-87d0-dc9c33cbb8a4	52.849234	-3.063142	707.1						1935-01-01T00:00:00			1935	4464307	4464307	HUMAN_OBSERVATION	SEDN				N/A		https://creativecommons.org/licenses/by/4.0/legalcode	Shropshire Ecological Data Network	Hignett			2024-01-11T03:40:26.841Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3057607646	25d4f82b-b2bc-4197-bc11-27c8e9a25439	urn:catalog:SEDN:75498	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	GB	Oswestry	England	PRESENT		c5eac644-b0c4-48e2-87d0-dc9c33cbb8a4	52.858354	-3.048513	707.1						1935-01-01T00:00:00			1935	4464307	4464307	HUMAN_OBSERVATION	SEDN				N/A		https://creativecommons.org/licenses/by/4.0/legalcode	Shropshire Ecological Data Network	Hignett, J.			2024-01-11T03:40:25.324Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3057507976	25d4f82b-b2bc-4197-bc11-27c8e9a25439	urn:catalog:SEDN:75497	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus	Boheman, 1845	GB	Sandy Lane, West Felton	England	PRESENT		c5eac644-b0c4-48e2-87d0-dc9c33cbb8a4	52.823034	-2.97346	707.1						1935-05-03T00:00:00	3	5	1935	4464307	4464307	HUMAN_OBSERVATION	SEDN				Hignett, Mr J.		https://creativecommons.org/licenses/by/4.0/legalcode	Shropshire Ecological Data Network	Hignett, J.			2024-01-11T03:40:21.189Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3025877979	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/0dcd220f-6ebf-49e1-a1ec-d6c1546ea2a6	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845	Boheman, 1845				PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed													4464307	4464307	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:COL BEL COLEO	BEL CURCULIONIDAE				CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2023-09-27T16:05:44.894Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3025614056	8138eb72-f762-11e1-a439-00145eb45e9a	https://darwin.naturalsciences.be/uri/object/494dab2b-c41a-48ce-bed6-d8a62f9da7f7	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845	Boheman, 1845				PRESENT		e88c96a3-5884-4e51-a580-e417ca4c9eed													4464307	4464307	PRESERVED_SPECIMEN	RBINS-Scientific Heritage	urn:catalog:RBINS:COL BEL COLEO	BEL CURCULIO-DERENNE				CC_BY_NC_4_0	Royal Belgian Institute of Natural Sciences				2023-09-27T16:21:36.950Z		TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
3012268437	c1492854-5d15-40e9-9ee7-24a18ac05112	EAA4EEFB-068B-4FD8-A35C-461417B8450C	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		AT	St.Georgen bei Salzburg		PRESENT		7a070ba0-bafb-11d9-8e53-b8a03c50a862	47.97	12.89	1000.0		410.0				1938-03-17T00:00:00	17	3	1938	4464307	4464307	MATERIAL_CITATION	HNS	Biodiversitätsdatenbank Salzburg	161788				CC_BY_4_0		ContactID: 3812			2023-11-29T15:42:02.753Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3012182033	c1492854-5d15-40e9-9ee7-24a18ac05112	D313132F-B42C-4F9E-A95A-5F5D3D5A0619	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		AT	Anthering		PRESENT		7a070ba0-bafb-11d9-8e53-b8a03c50a862	47.88	13.01	1000.0		423.0				1925-04-01T00:00:00	1	4	1925	4464307	4464307	MATERIAL_CITATION	HNS	Biodiversitätsdatenbank Salzburg	144630				CC_BY_4_0		ContactID: 3812			2023-11-29T15:42:02.684Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3012148486	c1492854-5d15-40e9-9ee7-24a18ac05112	D549FED6-B5A4-4F5F-9BF5-5936CA418885	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		AT	Salzburg		PRESENT		7a070ba0-bafb-11d9-8e53-b8a03c50a862	47.83	13.01	1000.0		420.0				1928-11-19T00:00:00	19	11	1928	4464307	4464307	MATERIAL_CITATION	HNS	Biodiversitätsdatenbank Salzburg	159695				CC_BY_4_0		ContactID: 3812			2023-11-29T15:42:10.821Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3012098560	c1492854-5d15-40e9-9ee7-24a18ac05112	BE4C7811-21D5-42E7-B7A1-FB1A4B6A8383	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		AT	Wals-Siezenheim		PRESENT		7a070ba0-bafb-11d9-8e53-b8a03c50a862	47.81	12.98	1000.0		430.0				1936-06-22T00:00:00	22	6	1936	4464307	4464307	MATERIAL_CITATION	HNS	Biodiversitätsdatenbank Salzburg	167135				CC_BY_4_0		ContactID: 3812			2023-11-29T15:42:02.215Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3012070300	c1492854-5d15-40e9-9ee7-24a18ac05112	B29F82A0-DB0E-45A4-80E6-F63A333F0640	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	Ceutorhynchus atomus		SPECIES	Ceutorhynchus atomus Boheman, 1845	Ceutorhynchus atomus Boheman, 1845		AT	Elsbethen		PRESENT		7a070ba0-bafb-11d9-8e53-b8a03c50a862	47.77	13.09	1000.0		452.0				1912-11-18T00:00:00	18	11	1912	4464307	4464307	MATERIAL_CITATION	HNS	Biodiversitätsdatenbank Salzburg	172324				CC_BY_4_0		ContactID: 3812			2023-11-29T15:42:08.406Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
